SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500403,SUNDARAM FAS,A ,Q,270.00,289.65,268.75,277.90,280.55,268.25,726,7151,2006371.00,,INE387A01021,15-Apr-20,,
500404,SUNFLAG IRON,B ,Q,25.70,27.00,25.30,26.10,25.85,25.00,305,13478,351604.00,,INE947A01014,15-Apr-20,,
500405,SUPREME PET ,B ,Q,139.75,139.75,139.50,139.50,139.50,136.05,2,110,15347.00,,INE663A01017,15-Apr-20,,
500407,SWARAJ ENGIN,B ,Q,930.15,947.60,915.00,932.00,932.00,910.00,59,431,399231.00,,INE277A01016,15-Apr-20,,
500408,TATA ELXSI  ,A ,Q,702.00,743.45,685.40,733.15,733.15,673.15,4453,71337,51453251.00,,INE670A01012,15-Apr-20,,
500410,ACC LTD     ,A ,Q,1099.00,1162.75,1079.00,1138.30,1138.30,1067.95,3993,53762,60833874.00,,INE012A01025,15-Apr-20,,
500411,THERMAX     ,A ,Q,690.00,718.80,690.00,703.80,703.40,701.75,216,1032,732813.00,,INE152A01029,15-Apr-20,,
500412,THIRUMALAI  ,B ,Q,44.20,45.25,43.05,43.55,43.55,43.40,774,47698,2114396.00,,INE338A01024,15-Apr-20,,
500413,THOMAS COOK ,B ,Q,33.75,33.75,33.70,33.75,33.75,32.15,138,91443,3086192.00,,INE332A01027,15-Apr-20,,
500414,TIMEX GROUP ,X ,Q,18.50,18.85,18.00,18.50,18.30,18.35,91,21128,389096.00,,INE064A01026,15-Apr-20,,
500418,TOKYO PLAST ,B ,Q,63.00,63.00,61.00,61.00,61.00,63.60,8,15,938.00,,INE932C01012,15-Apr-20,,
500420,TORRENT PHAR,A ,Q,2400.00,2465.05,2253.65,2299.45,2306.75,2373.75,5119,57484,134493636.00,,INE685A01028,15-Apr-20,,
500422,TRANSCHEM   ,X ,Q,12.05,12.65,12.05,12.65,12.65,12.65,2,250,3076.00,,INE019B01010,15-Apr-20,,
500425,AMBUJA CEME ,A ,Q,170.00,173.90,167.40,168.55,169.20,164.90,4843,256804,43860015.00,,INE079A01024,15-Apr-20,,
500426,UTLINDS     ,X ,Q,6.02,6.02,6.02,6.02,6.02,6.33,4,142,854.00,,INE184E01024,15-Apr-20,,
500429,UNIPHOS ENT.,B ,Q,45.10,45.10,45.10,45.10,45.10,41.00,41,442,19934.00,,INE037A01022,15-Apr-20,,
500439,VARD HOLDNG ,B ,Q,1120.00,1137.00,1099.00,1099.00,1099.00,1091.35,20,129,143838.00,,INE701A01023,15-Apr-20,,
500440,HINDALCO    ,A ,Q,119.25,123.95,113.85,115.05,115.05,113.80,18298,2437894,289916074.00,,INE038A01020,15-Apr-20,,
500444,WEST COAS PA,B ,Q,144.00,148.60,138.65,140.85,140.85,141.60,285,5193,740707.00,,INE976A01021,15-Apr-20,,
500449,HIND.ORG.CHM,T ,Q,10.99,11.23,10.35,10.65,10.60,10.74,135,31194,336262.00,,INE048A01011,15-Apr-20,,
500450,MPIL CORP L ,X ,Q,174.00,174.00,168.00,174.00,174.00,165.90,3,68,11532.00,,INE844C01027,15-Apr-20,,
500456,PAS.ACRYLON ,X ,Q,7.21,8.45,7.21,7.87,7.99,7.64,86,19446,152655.00,,INE818B01023,15-Apr-20,,
500458,KORE        ,XT,Q,3.70,3.70,3.70,3.70,3.70,3.89,2,13,48.00,,INE601A01017,15-Apr-20,,
500459,PROCTER &GAM,A ,Q,11111.00,11329.50,11040.00,11127.65,11042.15,11110.80,151,227,2535877.00,,INE179A01014,15-Apr-20,,
500460,MUKAND LTD. ,B ,Q,16.66,16.66,16.66,16.66,16.66,15.87,11,2090,34819.00,,INE304A01026,15-Apr-20,,
500463,AGCNET      ,T ,Q,262.40,262.40,239.60,245.00,245.00,250.00,17,172,42633.00,,INE676A01019,15-Apr-20,,
500464,UCAL FUEL   ,B ,Q,90.00,97.00,82.55,95.75,95.75,80.85,289,4031,369954.00,,INE139B01016,15-Apr-20,,
500467,HARR.MALAYAL,B ,Q,57.60,59.90,57.00,57.25,57.45,55.60,121,6405,375511.00,,INE544A01019,15-Apr-20,,
500469,FEDERAL BANK,A ,Q,41.00,43.80,41.00,41.40,41.40,40.65,3683,1436303,61074153.00,,INE171A01029,15-Apr-20,,
500470,TATA STEEL  ,A ,Q,285.00,295.60,281.85,285.15,285.15,282.50,15283,1233507,357380538.00,,INE081A01012,15-Apr-20,,
500472,SKF INDIA   ,A ,Q,1425.40,1444.00,1400.00,1406.30,1416.90,1399.15,42,116,164411.00,,INE640A01023,15-Apr-20,,
500477,ASHOK LEYL. ,A ,Q,47.45,51.05,46.30,46.70,46.70,46.05,9938,2551839,124349400.00,,INE208A01029,15-Apr-20,,
500480,CUMMINS (I) ,A ,Q,370.00,388.00,360.90,375.55,373.45,361.80,3302,72563,27445829.00,,INE298A01020,15-Apr-20,,
500483,TATA COMM   ,B ,Q,355.00,384.90,347.00,355.90,355.90,331.20,3084,51450,19108418.00,,INE151A01013,15-Apr-20,,
500488,ABBOTT (I)  ,A ,Q,17600.00,17600.00,16916.85,17102.30,17139.80,17228.40,763,1260,21736201.00,,INE358A01014,15-Apr-20,,
500490,BAJ HOLD INV,A ,Q,2140.00,2140.00,2050.00,2093.10,2093.10,2113.10,386,935,1968177.00,,INE118A01012,15-Apr-20,,
500493,BHARAT FORGE,A ,Q,245.00,252.95,235.10,236.95,236.95,239.70,3108,95490,23475599.00,,INE465A01025,15-Apr-20,,
500495,ESCORTS LTD.,A ,Q,750.00,768.00,700.00,714.15,721.30,688.45,9299,329776,244243109.00,,INE042A01014,15-Apr-20,,
500500,HIND.MOTORS ,B ,Q,4.00,4.15,4.00,4.10,4.10,4.11,44,13300,54109.00,,INE253A01025,15-Apr-20,,
500510,LARSEN & TOU,A ,Q,880.30,926.70,867.85,879.90,879.90,865.70,19515,474002,428472029.00,,INE018A01030,15-Apr-20,,
500520,MAH & MAH   ,A ,Q,369.05,380.10,348.75,353.15,353.15,362.90,10228,796865,286747046.00,,INE101A01026,15-Apr-20,,
500530,BOSCH LTD   ,A ,Q,10125.95,10885.00,10125.95,10529.90,10470.00,10023.80,898,1794,19094601.00,,INE323A01026,15-Apr-20,,
500547,BHARAT PET. ,A ,Q,353.05,370.30,351.45,353.70,354.50,350.05,6808,360329,130121822.00,,INE029A01011,15-Apr-20,,
500550,SIEMENS LTD.,A ,Q,1184.25,1252.25,1184.25,1195.40,1185.05,1184.25,1371,20584,25069004.00,,INE003A01024,15-Apr-20,,
500570,TATA MOTORS ,A ,Q,75.00,78.65,71.95,72.85,72.85,74.30,22739,5393926,406836029.00,,INE155A01022,15-Apr-20,,
500575,VOLTAS LTD  ,A ,Q,505.00,538.30,505.00,515.50,517.75,505.35,3143,94752,50031484.00,,INE226A01021,15-Apr-20,,
500620,GREAT EASTE ,A ,Q,191.45,203.35,188.40,193.85,197.25,187.15,602,3632,722038.00,,INE017A01032,15-Apr-20,,
500645,DEEPAK FERT.,A ,Q,84.20,91.00,80.25,88.60,88.60,79.50,4089,182716,16036701.00,,INE501A01019,15-Apr-20,,
500650,EXCEL INDUST,B ,Q,655.00,670.00,620.00,624.05,620.00,639.00,101,790,511493.00,,INE369A01029,15-Apr-20,,
500655,GARWARE POLY,X ,Q,161.00,161.00,154.35,155.20,155.00,156.35,98,6205,967742.00,,INE291A01017,15-Apr-20,,
500660,GLAXOSMITH  ,A ,Q,1504.00,1540.00,1464.00,1478.20,1478.00,1452.70,1836,11472,17236093.00,,INE159A01016,15-Apr-20,,
500670,GUJ.NARMADA ,A ,Q,135.30,144.65,133.95,139.35,140.10,131.65,5492,196520,27706278.00,,INE113A01013,15-Apr-20,,
500672,NOVARTIS    ,B ,Q,586.00,605.00,570.40,582.30,582.30,581.45,986,21521,12686515.00,,INE234A01025,15-Apr-20,,
500674,SANOFI      ,A ,Q,7600.00,8215.00,7351.00,7484.10,7484.10,7216.10,2480,8463,65420292.00,,INE058A01010,15-Apr-20,,
500676,GLAXOSMITHKL,A ,Q,10500.00,10845.75,10394.05,10753.65,10753.65,10232.35,992,2533,26930740.00,,INE264A01014,15-Apr-20,,
500680,PFIZER LTD. ,A ,Q,4525.00,4661.00,4410.50,4426.35,4425.00,4449.55,1328,4281,19483357.00,,INE182A01018,15-Apr-20,,
500690,GUJ.ST.FERT ,A ,Q,43.45,46.30,43.00,43.90,43.90,42.25,2260,154240,6908453.00,,INE026A01025,15-Apr-20,,
500696,HIND UNI LT ,A ,Q,2385.00,2516.40,2380.85,2489.75,2489.75,2347.30,25075,334396,824323898.00,,INE030A01027,15-Apr-20,,
500710,AKZOINDIA   ,A ,Q,2032.15,2092.75,2032.15,2070.30,2081.00,2032.30,192,1662,3442375.00,,INE133A01011,15-Apr-20,,
500730,NOCIL LTD   ,A ,Q,73.90,76.15,72.35,73.50,73.70,71.30,1886,116147,8651966.00,,INE163A01018,15-Apr-20,,
500770,TATA CHEM.  ,A ,Q,242.90,252.00,239.15,240.20,240.20,237.40,4327,119159,29430587.00,,INE092A01019,15-Apr-20,,
500777,T.P.L.      ,B ,Q,29.30,30.50,28.50,28.75,28.80,28.75,158,8262,240316.00,,INE148A01019,15-Apr-20,,
500780,ZUARIGLOB   ,B ,Q,44.45,49.80,44.35,49.50,49.50,41.50,1799,62789,3057915.00,,INE217A01012,15-Apr-20,,
500790,NESTLE (I)  ,A ,Q,16659.00,17383.90,16659.00,17323.20,17323.20,16614.25,1330,3319,57038963.00,,INE239A01016,15-Apr-20,,
500800,TATACONSUM  ,A ,Q,307.10,322.65,305.25,315.65,317.75,305.55,8873,215214,67416687.00,,INE192A01025,15-Apr-20,,
500820,ASIAN PAINTS,A ,Q,1713.00,1737.20,1683.95,1718.40,1718.40,1679.35,3835,52937,90922654.00,,INE021A01026,15-Apr-20,,
500825,BRITANIA IND,A ,Q,2754.95,2905.90,2743.85,2839.35,2839.35,2707.20,4665,34025,96454288.00,,INE216A01030,15-Apr-20,,
500830,COLGATE PALM,A ,Q,1352.10,1421.00,1352.10,1389.50,1385.60,1357.15,2851,41061,57221915.00,,INE259A01022,15-Apr-20,,
500840,EIH LTD.    ,A ,Q,78.50,78.50,73.95,76.05,75.20,72.60,695,190078,14262460.00,,INE230A01023,15-Apr-20,,
500850,INDIAN HOTEL,A ,Q,72.50,84.65,72.45,82.25,81.15,72.45,3639,202989,15961011.00,,INE053A01029,15-Apr-20,,
500870,CASTROL     ,A ,Q,111.80,116.60,111.40,113.25,113.10,109.80,15955,289875,33359320.00,,INE172A01027,15-Apr-20,,
500875,ITC LTD.    ,A ,Q,184.80,193.65,183.10,189.45,189.45,181.65,13063,1539827,292797194.00,,INE154A01025,15-Apr-20,,
500877,APOLLO TYRES,A ,Q,88.10,89.85,86.10,88.00,88.00,85.95,4488,647530,57205440.00,,INE438A01022,15-Apr-20,,
500878,CEAT LIMITED,A ,Q,794.05,843.00,758.60,781.65,781.65,779.10,1053,13283,10823194.00,,INE482A01020,15-Apr-20,,
500890,MODI RUBBER ,T ,Q,31.40,31.40,31.40,31.40,31.40,31.40,1,1,31.00,,INE832A01018,15-Apr-20,,
500940,FINOLEX IND.,A ,Q,423.00,428.60,412.00,423.80,423.80,423.85,1015,9195,3896160.00,,INE183A01016,15-Apr-20,,
501148,DALAL ST INV,XT,Q,190.05,190.05,190.05,190.05,190.05,186.35,7,82,15584.00,,INE422D01012,15-Apr-20,,
501150,CENTRUM CAP ,A ,Q,12.65,12.67,12.65,12.67,12.67,12.07,56,19333,244939.00,,INE660C01027,15-Apr-20,,
501242,TCI FINANCE ,B ,Q,5.54,5.54,4.67,5.09,4.90,5.04,52,3440,18753.00,,INE911B01018,15-Apr-20,,
501298,INDUS.&PRUD.,X ,Q,805.00,805.00,780.00,780.00,780.00,775.00,2,13,10165.00,,INE620D01011,15-Apr-20,,
501301,TATA INVEST.,A ,Q,698.00,754.00,694.55,699.45,699.45,679.25,343,2815,1992816.00,,INE672A01018,15-Apr-20,,
501314,PRISMX      ,X ,Q,16.05,16.05,16.05,16.05,16.05,16.85,3,1001,16066.00,,INE286N01010,15-Apr-20,,
501343,MOTOR&GEN.FI,B ,Q,23.75,26.55,23.15,26.55,26.55,28.20,34,614,14293.00,,INE861B01015,15-Apr-20,,
501370,WALCHAND PF ,X ,Q,44.05,48.95,44.05,45.40,45.40,44.75,34,2321,107943.00,,INE695D01021,15-Apr-20,,
501421,TECHNVISN   ,XT,Q,198.55,198.55,198.55,198.55,198.55,209.00,1,10,1985.00,,INE314H01012,15-Apr-20,,
501423,SHA ENG PLA ,X ,Q,287.95,287.95,270.15,275.00,275.00,274.30,114,4380,1212422.00,,INE151G01010,15-Apr-20,,
501425,BOM.BURMAH  ,A ,Q,819.00,845.00,800.10,804.75,806.00,789.65,646,6348,5221464.00,,INE050A01025,15-Apr-20,,
501430,BOM.CYCLE   ,X ,Q,678.10,700.00,678.00,700.00,700.00,712.00,6,32,21842.00,,INE691K01017,15-Apr-20,,
501455,GREAVES COTT,A ,Q,77.85,84.55,77.65,82.45,82.45,76.90,1222,60207,4933952.00,,INE224A01026,15-Apr-20,,
501700,INDIA NIVEH ,X ,Q,24.85,26.85,23.00,24.80,24.80,24.45,24,1402,34143.00,,INE131H01028,15-Apr-20,,
501831,COAST CORP  ,X ,Q,185.20,192.45,170.40,181.45,181.45,180.95,121,1224,224326.00,,INE377E01016,15-Apr-20,,
501833,CHOWGULE ST ,XT,Q,3.10,3.11,3.10,3.11,3.11,2.97,6,5036,15649.00,,INE490A01015,15-Apr-20,,
502015,ASIIL       ,X ,Q,6.85,6.99,6.50,6.99,6.99,6.43,32,7798,52753.00,,INE443A01030,15-Apr-20,,
502090,SAGAR CEM.  ,B ,Q,325.00,330.00,305.00,310.40,310.65,319.40,123,873,277920.00,,INE229C01013,15-Apr-20,,
502137,DECAN CEMENT,B ,Q,205.65,219.75,201.00,209.00,209.00,199.00,38,361,76352.00,,INE583C01021,15-Apr-20,,
502157,MANGALAM CEM,B ,Q,166.70,166.70,150.00,151.70,150.40,159.45,632,7053,1093054.00,,INE347A01017,15-Apr-20,,
502168,N C L IND.  ,B ,Q,69.10,75.00,65.00,73.60,72.75,70.05,408,16788,1201547.00,,INE732C01016,15-Apr-20,,
502175,SAURAS.CEM. ,X ,Q,37.75,37.75,33.40,35.40,35.90,35.25,132,19050,679739.00,,INE626A01014,15-Apr-20,,
502180,SRI DIGV CEM,B ,Q,25.25,26.00,24.20,24.45,24.20,25.10,608,58386,1489318.00,,INE232A01011,15-Apr-20,,
502219,BORORENEW   ,B ,Q,36.05,38.50,36.05,37.25,37.40,36.45,2345,35591,1332823.00,,INE666D01022,15-Apr-20,,
502281,TRIVENI GLAS,XT,Q,4.25,4.67,4.23,4.67,4.67,4.45,9,12301,52703.00,,INE094C01011,15-Apr-20,,
502330,ANDPAPER    ,B ,Q,174.75,174.95,170.00,174.95,174.95,166.65,41,2302,400436.00,,INE435A01028,15-Apr-20,,
502355,BALKRISH IND,A ,Q,860.00,902.65,857.20,871.25,876.45,852.25,1721,21011,18474074.00,,INE787D01026,15-Apr-20,,
502420,ORIENT PAPER,B ,Q,22.15,22.15,19.50,19.91,19.91,21.50,754,159014,3250428.00,,INE592A01026,15-Apr-20,,
502448,ROLLATAINER ,B ,Q,1.15,1.16,1.15,1.15,1.15,1.14,4,11547,13324.00,,INE927A01040,15-Apr-20,,
502450,SESHA.PAPER ,B ,Q,135.65,135.65,124.45,126.60,124.45,130.70,65,837,108137.00,,INE630A01024,15-Apr-20,,
502563,SH.BHAWANI  ,Z ,Q,3.70,3.70,3.70,3.70,3.70,3.88,1,100,370.00,,INE688C01010,15-Apr-20,,
502587,NATHIND     ,X ,Q,70.80,71.00,59.30,70.65,70.00,64.55,127,9626,665259.00,,INE777A01023,15-Apr-20,,
502742,SINTEX IND. ,B ,Q,0.84,0.84,0.81,0.84,0.84,0.80,284,1033565,856149.00,,INE429C01035,15-Apr-20,,
502865,FORBES & CO ,B ,Q,1039.90,1054.45,1010.20,1054.30,1054.45,1004.25,69,953,1002374.00,,INE518A01013,15-Apr-20,,
502873,H.P.COTTON  ,X ,Q,13.60,14.40,13.10,13.35,13.10,13.75,35,4127,55153.00,,INE950C01014,15-Apr-20,,
502937,KESORAM IND ,B ,Q,27.80,27.80,24.10,24.40,24.40,25.55,357,13448,339148.00,,INE087A01019,15-Apr-20,,
502958,LAKSHMI MILL,X ,Q,1351.00,1475.00,1351.00,1432.50,1400.00,1388.25,25,73,104158.00,,INE938C01019,15-Apr-20,,
502986,VARDH TEXT  ,A ,Q,694.95,699.00,635.05,641.80,640.05,644.95,207,1468,983188.00,,INE825A01012,15-Apr-20,,
503031,PENLAND LTD ,B ,Q,3.38,3.55,3.30,3.52,3.52,3.23,100,10105,35522.00,,INE138A01028,15-Apr-20,,
503100,PHOENIX MILL,A ,Q,492.15,536.85,486.50,533.20,530.00,488.30,1286,2669422,1368228023.00,,INE211B01039,15-Apr-20,,
503101,MARATHON NEX,B ,Q,49.10,53.00,46.95,47.25,47.25,48.50,41,1422,70836.00,,INE182D01020,15-Apr-20,,
503162,REL.CHEMOTX ,X ,Q,53.00,53.00,46.15,48.70,49.70,48.20,57,1918,93986.00,,INE750D01016,15-Apr-20,,
503169,RUBY MILLS  ,B ,Q,140.95,140.95,127.90,128.35,127.90,134.60,109,4781,623386.00,,INE301D01026,15-Apr-20,,
503310,SWAN ENG    ,A ,Q,100.35,100.85,100.05,100.15,100.05,100.05,131,26196,2627468.00,,INE665A01038,15-Apr-20,,
503349,VICTORIA MIL,X ,Q,1453.00,1453.00,1301.00,1359.15,1301.00,1270.00,58,172,233492.00,,INE203D01016,15-Apr-20,,
503641,ZODIAC VEN  ,XT,Q,14.75,14.90,14.75,14.75,14.75,14.70,5,146,2155.00,,INE945J01027,15-Apr-20,,
503657,VEER ENERGY ,X ,Q,6.15,6.59,6.15,6.37,6.37,6.31,30,2710,17222.00,,INE255E01030,15-Apr-20,,
503663,TILAK       ,X ,Q,1.19,1.24,1.19,1.20,1.24,1.19,8,930,1148.00,,INE026L01022,15-Apr-20,,
503669,KKFIN       ,X ,Q,8.90,8.90,8.90,8.90,8.90,9.30,2,210,1869.00,,INE509J01013,15-Apr-20,,
503691,SAHARA ONE  ,X ,Q,9.88,9.88,9.88,9.88,9.88,9.41,1,1,9.00,,INE479B01016,15-Apr-20,,
503722,BANSW.SYNTEX,B ,Q,68.55,68.55,68.55,68.55,68.55,70.00,1,50,3427.00,,INE629D01012,15-Apr-20,,
503804,SHRI DINESH ,X ,Q,78.00,101.90,78.00,98.75,98.80,85.55,19,1036,99501.00,,INE204C01024,15-Apr-20,,
503806,SRF LIMITED ,A ,Q,3422.00,3474.00,3262.55,3334.85,3357.65,3391.50,2287,16320,55517075.00,,INE647A01010,15-Apr-20,,
503811,SIYARAM SILK,B ,Q,139.10,140.20,132.05,135.05,135.35,137.60,141,603,82745.00,,INE076B01028,15-Apr-20,,
503816,SWAD.POLYTEX,XT,Q,5.14,5.14,5.14,5.14,5.14,5.41,2,101,519.00,,INE243N01029,15-Apr-20,,
503831,FOMENTO HOTE,X ,Q,71.25,71.25,71.25,71.25,71.25,68.00,1,50,3562.00,,INE241E01014,15-Apr-20,,
503837,SHREE RAJSYN,X ,Q,1.37,1.37,1.37,1.37,1.37,1.31,1,132,180.00,,INE796C01011,15-Apr-20,,
503960,BHARAT BIJLE,B ,Q,645.45,645.55,626.00,629.40,644.95,635.80,58,432,276505.00,,INE464A01028,15-Apr-20,,
504000,ELPRO INTER ,X ,Q,31.90,33.00,30.30,32.95,33.00,30.25,324,4032,129675.00,,INE579B01039,15-Apr-20,,
504008,EMCO LTD.   ,Z ,Q,0.40,0.40,0.40,0.40,0.40,0.39,2,317,126.00,,INE078A01026,15-Apr-20,,
504028,GEE LTD     ,X ,Q,24.00,24.00,23.00,23.65,23.65,23.05,11,303,7061.00,,INE064H01021,15-Apr-20,,
504036,HIND.RECT   ,B ,Q,132.90,137.90,130.25,130.55,132.70,137.10,152,1366,180603.00,,INE835D01023,15-Apr-20,,
504058,NIPPOBATRY  ,B ,Q,440.00,449.00,426.60,437.55,437.55,438.00,30,213,93037.00,,INE567A01010,15-Apr-20,,
504067,ZENSAR TECH.,A ,Q,91.60,95.85,91.00,93.60,93.60,91.30,396,3438,326332.00,,INE520A01027,15-Apr-20,,
504076,JYOTI LTD.  ,X ,Q,2.62,2.62,2.62,2.62,2.62,2.50,3,1200,3144.00,,INE511D01012,15-Apr-20,,
504084,KAYCEE IND  ,X ,Q,2926.00,2926.00,2926.00,2926.00,2926.00,2791.00,1,1,2926.00,,INE813G01015,15-Apr-20,,
504092,INDOKEM LTD.,X ,Q,8.19,8.19,8.19,8.19,8.19,8.62,15,4419,36191.00,,INE716F01012,15-Apr-20,,
504093,PANA ENERG  ,X ,Q,126.70,129.75,117.60,127.50,125.00,119.50,82,1855,233365.00,,INE795A01017,15-Apr-20,,
504112,NELCO LTD.  ,B ,Q,199.00,204.30,183.00,188.40,188.40,188.40,1420,35902,6936265.00,,INE045B01015,15-Apr-20,,
504132,PERM MAGNETS,X ,Q,76.90,76.90,72.00,76.80,76.90,75.95,46,950,71683.00,,INE418E01018,15-Apr-20,,
504176,HIGH ENERGY ,X ,Q,248.00,248.00,212.00,223.10,228.00,231.55,37,249,56580.00,,INE783E01015,15-Apr-20,,
504180,STD.BATTERY ,X ,Q,3.64,3.70,3.64,3.64,3.64,3.71,11,1458,5346.00,,INE502C01039,15-Apr-20,,
504212,UNIV.CABLE  ,B ,Q,93.00,95.85,90.70,92.60,90.70,90.00,46,597,56016.00,,INE279A01012,15-Apr-20,,
504220,W.S.INDUSTR.,T ,Q,1.54,1.54,1.54,1.54,1.54,1.54,1,1,1.00,,INE100D01014,15-Apr-20,,
504240,DELTON CABLE,X ,Q,20.95,20.95,20.95,20.95,20.95,20.55,4,2161,45272.00,,INE872E01016,15-Apr-20,,
504258,LAKSHMI ELEC,X ,Q,225.00,225.00,220.00,224.90,224.90,220.40,16,354,79031.00,,INE284C01018,15-Apr-20,,
504286,DELTAMAGNT  ,T ,Q,26.50,26.50,24.00,24.00,24.00,25.25,2,120,2930.00,,INE393A01011,15-Apr-20,,
504335,PAZEL       ,X ,Q,0.54,0.54,0.51,0.54,0.54,0.53,39,25339,12978.00,,INE040N01029,15-Apr-20,,
504351,EMPOWER     ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,12000,2280.00,,INE507F01023,15-Apr-20,,
504614,SARDA ENMIN ,B ,Q,130.10,135.30,130.05,133.05,133.05,128.15,771,7780,1038286.00,,INE385C01013,15-Apr-20,,
504673,UNIV.PRIME  ,XT,Q,2.28,2.28,2.28,2.28,2.28,2.28,1,1,2.00,,INE621D01019,15-Apr-20,,
504741,IND.HUME PIP,B ,Q,151.80,165.10,148.80,159.25,160.55,137.60,790,16903,2747437.00,,INE323C01030,15-Apr-20,,
504786,INVEST &PREC,X ,Q,160.00,160.00,160.00,160.00,160.00,165.80,1,50,8000.00,,INE155E01016,15-Apr-20,,
504840,KAIRA CAN CO,X ,Q,589.00,589.00,555.00,562.15,555.00,562.40,4,11,6183.00,,INE375D01012,15-Apr-20,,
504879,ORIENT ABRAS,B ,Q,12.80,13.16,12.50,12.69,12.55,12.30,314,1380,17514.00,,INE569C01020,15-Apr-20,,
504908,DUNCANENG   ,X ,Q,95.00,95.00,94.50,94.50,94.50,92.95,4,32,3030.00,,INE340F01011,15-Apr-20,,
504918,SANDUR MANG.,X ,Q,501.10,519.45,480.00,501.30,510.00,494.75,377,10273,5195635.00,,INE149K01016,15-Apr-20,,
504959,STOVAC IND. ,X ,Q,1554.00,1590.20,1521.00,1521.00,1521.00,1550.00,19,169,262267.00,,INE755D01015,15-Apr-20,,
504961,TATA YODOGAW,X ,Q,24.30,24.30,22.10,22.15,22.10,22.10,34,2509,57300.00,,INE895C01011,15-Apr-20,,
504966,TINPLATE    ,B ,Q,82.75,85.00,81.50,82.95,83.55,81.80,789,27518,2293168.00,,INE422C01014,15-Apr-20,,
504973,CHOLAHLDNG  ,A ,Q,282.85,291.25,275.00,278.10,281.50,281.70,985,504117,143671509.00,,INE149A01033,15-Apr-20,,
504988,WELCAST     ,X ,Q,315.00,315.00,315.00,315.00,315.00,300.00,3,25,7875.00,,INE380G01015,15-Apr-20,,
505010,AUTO AXLES  ,B ,Q,505.00,505.00,460.00,470.35,474.30,466.95,109,587,277898.00,,INE449A01011,15-Apr-20,,
505029,ATLAS CYCLES,T ,Q,33.50,34.50,33.50,34.50,34.50,33.05,10,514,17515.00,,INE446A01025,15-Apr-20,,
505036,AUTO COR.GOA,X ,Q,333.00,340.00,331.05,338.50,337.95,328.55,26,271,91411.00,,INE451C01013,15-Apr-20,,
505075,SETCO AUTO  ,B ,Q,8.25,8.25,8.16,8.25,8.25,7.50,37,16332,134644.00,,INE878E01021,15-Apr-20,,
505141,SCOOTERS IND,T ,Q,19.00,20.75,19.00,20.75,20.75,19.80,19,3005,62175.00,,INE959E01011,15-Apr-20,,
505160,TALBROS AUTO,B ,Q,75.10,90.80,71.40,80.00,79.50,81.90,172,4757,371204.00,,INE187D01011,15-Apr-20,,
505163,ZF STEERING ,X ,Q,297.00,297.00,260.00,262.10,262.10,266.70,107,2111,569200.00,,INE116C01012,15-Apr-20,,
505192,SMLISUZU    ,B ,Q,343.00,359.90,337.70,342.15,345.00,335.60,278,2201,763125.00,,INE294B01019,15-Apr-20,,
505196,TIL LTD.    ,B ,Q,114.05,115.80,112.00,115.80,115.80,114.85,24,327,37316.00,,INE806C01018,15-Apr-20,,
505200,EICHER MOTOR,A ,Q,13666.00,13861.90,13141.00,13318.90,13401.00,13392.70,1872,97883,1334966761.00,,INE066A01013,15-Apr-20,,
505216,ALFRED HERB ,X ,Q,526.00,550.00,526.00,550.00,550.00,550.55,5,30,15804.00,,INE782D01027,15-Apr-20,,
505230,CIMMCO      ,B ,Q,14.77,14.77,14.77,14.77,14.77,14.07,2,200,2954.00,,INE184C01028,15-Apr-20,,
505232,VELJAN      ,X ,Q,670.00,724.00,670.00,704.30,690.00,716.10,9,30,20841.00,,INE232E01013,15-Apr-20,,
505250,G.G.DANDEKAR,X ,Q,28.25,28.25,27.05,27.10,27.05,28.45,7,2325,65301.00,,INE631D01026,15-Apr-20,,
505255,GMM PFAUDLER,B ,Q,2789.85,2800.00,2692.00,2750.80,2750.80,2739.25,362,1206,3320695.00,,INE541A01023,15-Apr-20,,
505283,KIRLOSAR PN ,X ,Q,93.90,96.05,93.90,94.70,94.15,94.05,141,22301,2122521.00,,INE811A01020,15-Apr-20,,
505299,KPT         ,X ,Q,41.00,41.00,41.00,41.00,41.00,40.10,1,2,82.00,,INE731D01024,15-Apr-20,,
505302,LAXMI AUTOLM,X ,Q,27.90,27.90,27.90,27.90,27.90,26.80,2,500,13950.00,,INE718M01014,15-Apr-20,,
505324,MANUGRAPH IN,B ,Q,7.16,7.16,7.14,7.14,7.14,6.83,2,1050,7498.00,,INE867A01022,15-Apr-20,,
505355,NESCO LTD   ,A ,Q,470.50,479.95,468.00,472.10,470.55,467.55,268,2127,1004263.00,,INE317F01035,15-Apr-20,,
505358,INTEGRA ENG ,X ,Q,21.05,23.75,21.05,21.70,22.00,21.95,34,6893,150405.00,,INE984B01023,15-Apr-20,,
505368,REVATHI EQU.,B ,Q,359.95,359.95,310.00,310.00,310.00,300.60,42,404,129049.00,,INE617A01013,15-Apr-20,,
505400,TEXINFRA    ,B ,Q,33.65,34.50,33.05,33.25,34.50,33.00,86,10300,347252.00,,INE435C01024,15-Apr-20,,
